,AAE_avg,AAE_std,AAE_min,AAE_max,AAE_gen,AAE_nevals,size_avg,size_std,size_min,size_max,size_gen,size_nevals
0,1.8012204752024435e+300,inf,86.53891942691544,2.7018307128036654e+302,1.0,147.0,2.6266666666666665,0.9560102277463122,1.0,6.0,1.0,147.0
1,7.571554030219529e+302,inf,54.175753973127655,1.1357331045329293e+305,2.0,147.0,2.6666666666666665,0.7717224601860152,1.0,5.0,2.0,147.0
2,4314.727706631348,21853.888425223104,52.57254690889517,158796.8315894222,3.0,147.0,2.9466666666666668,0.9506956517320475,1.0,7.0,3.0,147.0
3,5555.997091389151,29034.24022893345,52.57254690889517,281989.54191427364,4.0,147.0,3.2133333333333334,1.1110755549866485,1.0,9.0,4.0,147.0
4,6177.3657660792605,55613.65373066618,51.47037577130298,668428.4690873324,5.0,147.0,3.3733333333333335,1.180658949720687,1.0,10.0,5.0,147.0
5,832.1232555338224,7248.9691707493075,51.415119121457565,89284.42375728398,6.0,147.0,3.3933333333333335,1.0887097358290174,1.0,9.0,6.0,147.0
6,1050.0743204282755,9548.5677835827,50.812607586517046,117575.17181756959,7.0,147.0,3.58,1.3026639372199313,1.0,9.0,7.0,147.0
7,1.2806590242901104e+299,inf,50.4633245244526,1.9209885364351655e+301,8.0,147.0,3.6933333333333334,1.2217291934885661,3.0,9.0,8.0,147.0
8,1.8738467554339872e+300,inf,50.4633245244526,2.6510529817889956e+302,9.0,147.0,3.56,1.0738094182240472,1.0,8.0,9.0,147.0
9,2119.366862423361,13198.893114900331,50.4633245244526,107377.09390043955,10.0,147.0,3.7,1.427118308573843,1.0,10.0,10.0,147.0
10,1.6730918605103224e+300,inf,50.4633245244526,2.5096377907654835e+302,11.0,147.0,4.453333333333333,2.216864652812365,1.0,12.0,11.0,147.0
11,7.865320345641374e+300,inf,50.4633245244526,6.337758591727518e+302,12.0,147.0,4.653333333333333,2.256802063884991,1.0,12.0,12.0,147.0
12,1.0615549607224836e+299,inf,50.4633245244526,1.5923324410837255e+301,13.0,147.0,4.866666666666666,2.1592179654268864,1.0,14.0,13.0,147.0
13,1.1976141384372425e+298,inf,50.4633245244526,1.7964212076558637e+300,14.0,147.0,4.5,1.7502380790433436,1.0,10.0,14.0,147.0
14,4.653858266849611e+91,5.680757976204185e+92,50.4633245244526,6.980787400274417e+93,15.0,147.0,4.42,1.7898603297464304,1.0,10.0,15.0,147.0
15,848.5263856998262,7734.04007927659,50.4633245244526,95216.93791828502,16.0,147.0,4.706666666666667,1.9951496741403196,1.0,12.0,16.0,147.0
16,2921.109869391367,19395.215623833312,50.4633245244526,156514.0645357752,17.0,147.0,4.873333333333333,2.0241761012542585,1.0,11.0,17.0,147.0
17,1872.5802400768398,13846.556948350673,50.39894348494863,131376.73688957663,18.0,147.0,4.46,1.8995789007040482,1.0,12.0,18.0,147.0
18,222.29426252404025,221.45932689750586,50.39894348494863,527.3404634152485,19.0,147.0,4.22,1.4826552757356197,2.0,11.0,19.0,147.0
19,8297.622888351454,79605.36338079846,50.39894348494863,964699.6597877747,20.0,147.0,4.326666666666667,1.6871935935814308,1.0,10.0,20.0,147.0
20,3809.2074446969696,43836.36737112154,50.39894348494863,538893.5544456856,21.0,147.0,4.066666666666666,1.4772346537440226,1.0,9.0,21.0,147.0
21,259.3399354712099,309.21664644175564,50.347100834232634,2689.8699011930594,22.0,147.0,4.013333333333334,1.5789729432626625,2.0,11.0,22.0,147.0
22,1760.946258219177,13067.114885284363,50.39894348494863,129194.27531291965,23.0,147.0,4.6066666666666665,2.229788231100782,2.0,12.0,23.0,147.0
23,210.59258702430373,217.49069043803004,50.009353761358604,531.582823198166,24.0,147.0,4.88,2.4246511776610946,1.0,13.0,24.0,147.0
24,1374.9416914454446,10015.60563788029,49.678043931419104,91570.68798507118,25.0,147.0,5.433333333333334,2.8411656449813383,2.0,14.0,25.0,147.0
25,219.32256581475906,219.62207859842957,47.69745790733154,530.5465193268808,26.0,147.0,6.3933333333333335,3.434912258300381,3.0,18.0,26.0,147.0
26,2169.6873829969213,15309.944615570535,47.69745790733154,138042.5889523444,27.0,147.0,7.7,4.554484969053398,1.0,26.0,27.0,147.0
27,7.42020654351123e+67,9.0575163853601e+68,47.69745790733154,1.1130309815266846e+70,28.0,147.0,8.493333333333334,4.802425313202579,1.0,25.0,28.0,147.0
28,1.8012058058335452e+300,inf,46.71287492931718,2.701808708750318e+302,29.0,147.0,10.28,5.149912620617946,1.0,33.0,29.0,147.0
29,1429.287094441823,10984.975040181585,46.71287492931718,99553.66257038816,30.0,147.0,10.373333333333333,4.983367892856753,1.0,26.0,30.0,147.0
30,4087.7794860667377,35812.71352516602,46.71287492931718,424726.27817366406,31.0,147.0,12.28,5.414942289627841,3.0,31.0,31.0,147.0
31,2620.609727795805,17871.049805871204,46.00488478048382,160193.9208355863,32.0,147.0,14.186666666666667,7.419242249418438,3.0,45.0,32.0,147.0
32,1346.835168035166,10596.090909069793,44.35514331378499,94658.3036338294,33.0,147.0,16.253333333333334,8.280246909898816,3.0,60.0,33.0,147.0
33,86.67714981804276,126.31090638324578,45.44278416393106,704.3808463027074,34.0,147.0,18.453333333333333,8.364677054269471,3.0,46.0,34.0,147.0
34,2542.141792131163,18210.061641149583,44.80212720714392,182907.62008577998,35.0,147.0,20.38,9.997112916570797,3.0,53.0,35.0,147.0
35,7691.325951957491,57581.41492683174,44.80212720714392,681437.9353018636,36.0,147.0,21.486666666666668,11.527784792501212,1.0,82.0,36.0,147.0
36,2158.7186573348995,14632.469057135108,44.80212720714392,128354.24933013279,37.0,147.0,22.933333333333334,10.309003616041442,3.0,49.0,37.0,147.0
37,8254.906507434247,89400.52912580095,44.74681439552201,1091824.1314472305,38.0,147.0,25.446666666666665,13.417171419076707,3.0,76.0,38.0,147.0
38,2397.6478495873457,16526.17666692289,44.74681439552201,131475.436226109,39.0,147.0,30.42,14.519077105656544,3.0,65.0,39.0,147.0
39,75.45951691774226,106.57622661811551,44.74681439552201,556.5543199422488,40.0,147.0,31.346666666666668,14.975529669727509,3.0,77.0,40.0,147.0
40,2.4136036696430806e+302,inf,44.74681439552201,3.620405504464621e+304,41.0,147.0,32.42666666666667,14.06951629903775,2.0,78.0,41.0,147.0
41,1605.5552236171884,12198.251176419255,44.29333752259629,117633.34243881238,42.0,147.0,32.74666666666667,16.262507665042175,3.0,80.0,42.0,147.0
42,15425.362438832686,178168.74360569238,44.247059044207084,2187235.740412365,43.0,147.0,35.77333333333333,17.280488676217722,3.0,83.0,43.0,147.0
43,865427.4036769626,10547487.724108176,44.247059044207084,129613853.2984655,44.0,147.0,38.00666666666667,15.385056241546716,3.0,90.0,44.0,147.0
44,2.244688135879245e+301,inf,44.02813012620566,3.363745242139824e+303,45.0,147.0,38.373333333333335,14.081925373407651,1.0,73.0,45.0,147.0
45,9.61293426827302e+146,1.1734081677606697e+148,43.76763383150217,1.441940140240953e+149,46.0,147.0,39.346666666666664,16.148472235959524,4.0,92.0,46.0,147.0
46,2168.215553825014,14782.045987204629,41.982608507880876,128092.8194690653,47.0,147.0,39.46,19.851659880221604,1.0,96.0,47.0,147.0
