,AAE_avg,AAE_std,AAE_min,AAE_max,AAE_gen,AAE_nevals,size_avg,size_std,size_min,size_max,size_gen,size_nevals,height_avg,height_std,height_min,height_max,height_gen,height_nevals
1216,6.754581782706105e+299,inf,24.176925571095545,1.3509163565412212e+302,1217.0,197.0,179.7,30.238716903995776,3.0,216.0,1217.0,197.0,9.875,0.9107002800043492,1.0,10.0,1217.0,197.0
1217,2.932261138956323e+302,inf,24.176925571095545,5.851013114347234e+304,1218.0,197.0,184.815,11.878163789071106,117.0,197.0,1218.0,197.0,10.0,0.0,10.0,10.0,1218.0,197.0
1218,6.753552233744384e+299,inf,24.176925571095545,1.3507104467488767e+302,1219.0,197.0,185.47,14.769194290820337,83.0,197.0,1219.0,197.0,10.0,0.0,10.0,10.0,1219.0,197.0
1219,2.939015720739029e+302,inf,24.176925571095545,5.851013114347234e+304,1220.0,197.0,185.585,17.25377567374747,2.0,246.0,1220.0,197.0,9.955,0.634803119084965,1.0,10.0,1220.0,197.0
1220,7.19659086159317e+299,inf,24.176925571095545,1.3509163565412212e+302,1221.0,197.0,183.165,19.676071127133078,4.0,208.0,1221.0,197.0,9.96,0.5642694391866355,2.0,10.0,1221.0,197.0
1221,8.783274253303558e+302,inf,24.176925571095545,5.851013114347234e+304,1222.0,197.0,185.08,19.14611187682763,75.0,224.0,1222.0,197.0,10.0,0.0,10.0,10.0,1222.0,197.0
1222,2.0705754427005386e+300,inf,24.176925571095545,1.3509163565412212e+302,1223.0,197.0,185.485,18.978929764346567,17.0,203.0,1223.0,197.0,9.98,0.28213471959331776,6.0,10.0,1223.0,197.0
1223,6.754581782706105e+299,inf,24.176925571095545,1.3509163565412212e+302,1224.0,197.0,187.055,19.398762202779846,3.0,201.0,1224.0,197.0,9.955,0.6348031190849649,1.0,10.0,1224.0,197.0
1224,1.3951172644299278e+300,inf,24.176925571095545,1.3509163565412212e+302,1225.0,197.0,187.57,22.011930855788187,3.0,208.0,1225.0,197.0,9.93,0.7246378405796926,1.0,10.0,1225.0,197.0
1225,2.9453281632737682e+302,inf,24.176925571095545,5.851013114347234e+304,1226.0,197.0,185.72,26.330620957356853,1.0,205.0,1226.0,197.0,9.885,0.9548691009766732,0.0,10.0,1226.0,197.0
1226,2.9394567002689548e+302,inf,24.176925571095545,5.851013114347234e+304,1227.0,197.0,187.225,21.79275969215464,2.0,223.0,1227.0,197.0,9.955,0.6348031190849649,1.0,10.0,1227.0,197.0
