numberIndividuals;cxpb;mtpb;numberGenerations;accelerator;bestEq;bestMetric;
150;0.75;0.25;2000;2;add(add(sub(atan(sub(atan(mul(Bz_carrington_3, pow(Bz_carrington_3, Bx_carrington_3))), p_density_carrington_1)), Bt_1d_3), speed_1d_1), sub(p_density_1d_1, p_density_carrington_1));(21.973191625152943,);
150;0.75;0.25;2000;2;add(add(sub(atan(sub(atan(mul(Bz_carrington_3, pow(Bz_carrington_3, Bx_carrington_3))), p_density_carrington_1)), Bt_1d_3), speed_1d_1), sub(p_density_1d_1, p_density_carrington_1));(21.973191625152943,);
150;0.75;0.25;2000;2;add(add(sub(atan(sub(cos(speed_1d_1), Bt_carrington_4)), Bt_1d_3), speed_1d_1), sub(p_density_1d_1, p_density_carrington_1));(21.456857365879223,);
150;0.75;0.25;2000;2;add(add(sub(atan(sub(sub(p_density_1d_1, p_density_carrington_1), p_density_carrington_1)), Bt_1d_3), speed_1d_1), sub(p_density_1d_1, p_density_carrington_1));(21.41212075988722,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), speed_1d_1), sub(p_density_1d_1, p_density_carrington_1));(20.868600340210627,);
150;0.75;0.25;2000;2;add(add(sub(atan(Bz_1d_3), By_1d_2), add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), speed_1d_1)), sub(p_density_1d_1, p_density_carrington_1));(20.577343931357508,);
150;0.75;0.25;2000;2;add(add(sub(atan(Bz_1d_3), By_1d_2), add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), speed_1d_1)), sub(p_density_1d_1, p_density_carrington_1));(20.577343931357508,);
150;0.75;0.25;2000;2;add(add(sub(atan(add(sub(sub(p_density_1d_1, p_density_1d_2), Bt_1d_3), speed_1d_1)), By_1d_2), add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), speed_1d_1)), sub(p_density_1d_1, p_density_carrington_1));(19.588201275919463,);
150;0.75;0.25;2000;2;add(add(sub(atan(add(sub(sub(p_density_1d_1, p_density_1d_2), Bt_1d_3), speed_1d_1)), By_1d_2), add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), speed_1d_1)), sub(p_density_1d_1, p_density_carrington_1));(19.588201275919463,);
150;0.75;0.25;2000;2;add(add(sub(atan(add(sub(sub(p_density_1d_1, p_density_1d_2), Bt_1d_3), speed_1d_1)), By_1d_2), add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), speed_1d_1)), sub(p_density_1d_1, p_density_carrington_1));(19.588201275919463,);
150;0.75;0.25;2000;2;add(add(sub(atan(add(sub(sub(p_density_1d_1, p_density_1d_2), Bt_1d_3), speed_1d_1)), By_1d_2), add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), speed_1d_1)), sub(p_density_1d_1, p_density_carrington_1));(19.588201275919463,);
150;0.75;0.25;2000;2;add(add(sub(atan(add(sub(sub(p_density_1d_1, p_density_1d_2), Bt_1d_3), speed_1d_1)), By_1d_2), add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), speed_1d_1)), sub(p_density_1d_1, p_density_carrington_1));(19.588201275919463,);
150;0.75;0.25;2000;2;add(add(sub(sub(add(sub(p_density_1d_1, p_density_carrington_1), sub(sub(p_density_1d_1, Bz_carrington_3), Bt_1d_3)), p_density_carrington_1), Bt_1d_3), speed_1d_1), sub(p_density_1d_1, By_carrington_1));(19.433755996589298,);
150;0.75;0.25;2000;2;add(add(sub(p_density_1d_1, Bt_1d_3), add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), speed_1d_1)), sub(p_density_1d_1, p_density_carrington_1));(18.732639135351395,);
150;0.75;0.25;2000;2;add(add(sub(p_density_1d_1, Bt_1d_3), add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), speed_1d_1)), sub(p_density_1d_1, p_density_carrington_1));(18.732639135351395,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(Bt_carrington_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(18.71597622185887,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(p_density_1d_1, p_density_1d_3), Bt_1d_3), add(Bt_carrington_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(18.10280361329433,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(p_density_1d_1, p_density_1d_3), Bt_1d_3), add(Bt_carrington_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(18.10280361329433,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(p_density_1d_1, p_density_1d_3), Bt_1d_3), add(Bt_carrington_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(18.10280361329433,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(p_density_1d_1, p_density_1d_3), Bt_1d_3), add(Bt_carrington_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(18.10280361329433,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(p_density_1d_1, p_density_1d_3), Bt_1d_3), add(Bt_carrington_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(18.10280361329433,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(p_density_1d_1, p_density_1d_3), Bt_1d_3), add(Bt_carrington_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(18.10280361329433,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(p_density_1d_1, p_density_1d_3), Bt_1d_3), add(Bt_carrington_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(18.10280361329433,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(p_density_1d_1, p_density_1d_3), Bt_1d_3), add(Bt_carrington_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(18.10280361329433,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(p_density_1d_1, p_density_1d_3), Bt_1d_3), add(p_density_1d_1, add(sub(p_density_1d_1, 2.718281828459045), speed_1d_1)))), sub(sub(p_density_1d_1, p_density_carrington_1), p_density_carrington_1));(17.861584994198434,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(p_density_1d_1, p_density_1d_3), Bt_1d_3), add(p_density_1d_1, add(sub(p_density_1d_1, 2.718281828459045), speed_1d_1)))), sub(sub(p_density_1d_1, p_density_carrington_1), p_density_carrington_1));(17.861584994198434,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(p_density_1d_1, p_density_1d_3), Bt_1d_3), add(p_density_1d_1, add(sub(p_density_1d_1, 2.718281828459045), speed_1d_1)))), sub(sub(p_density_1d_1, p_density_carrington_1), p_density_carrington_1));(17.861584994198434,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(sub(atan(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3)), asin(exp(add(sub(p_density_1d_1, p_density_carrington_1), add(sub(sub(p_density_1d_1, p_density_1d_3), add(Bz_carrington_3, p_density_carrington_1)), add(Bt_carrington_1, add(sub(p_density_carrington_3, p_density_carrington_1), speed_1d_1))))))), p_density_1d_3), add(Bz_carrington_3, Bz_1d_4)), add(p_density_1d_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(17.773166446340493,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(p_density_1d_1, p_density_1d_3), Bt_1d_3), add(sub(p_density_1d_1, 2.718281828459045), add(sub(p_density_1d_1, Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(17.686655367033243,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(sub(atan(sub(sub(p_density_1d_1, p_density_carrington_1), log(atan(atan(mul(sqrt(speed_1d_1), pow(atan(Bt_carrington_4), add(sub(p_density_1d_1, Bt_1d_3), speed_1d_1)))))))), asin(exp(add(sub(p_density_1d_1, p_density_carrington_1), add(sub(sub(p_density_1d_1, p_density_1d_3), p_density_carrington_1), add(Bt_carrington_1, add(sub(acos(speed_1d_1), p_density_carrington_1), speed_1d_1))))))), p_density_1d_3), add(Bz_carrington_3, Bz_1d_4)), add(p_density_1d_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(17.562294919277008,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(sub(atan(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3)), asin(exp(add(sub(p_density_1d_1, p_density_carrington_1), add(sub(sub(p_density_1d_1, p_density_1d_1), sin(temperature_carrington_1)), add(Bt_carrington_1, add(sub(p_density_carrington_3, p_density_carrington_1), speed_1d_1))))))), p_density_1d_3), add(Bz_carrington_3, Bz_1d_4)), add(p_density_1d_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(17.424434076457587,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(sub(atan(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3)), asin(exp(add(sub(p_density_1d_1, p_density_carrington_1), add(sub(sub(p_density_1d_1, p_density_1d_1), sin(temperature_carrington_1)), add(Bt_carrington_1, add(sub(p_density_carrington_3, p_density_carrington_1), speed_1d_1))))))), p_density_1d_3), add(Bz_carrington_3, Bz_1d_4)), add(p_density_1d_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(17.424434076457587,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(sub(atan(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3)), asin(exp(add(sub(p_density_1d_1, p_density_carrington_1), add(sub(sub(p_density_1d_1, p_density_1d_1), sin(temperature_carrington_1)), add(Bt_carrington_1, add(sub(p_density_carrington_3, p_density_carrington_1), speed_1d_1))))))), p_density_1d_3), add(Bz_carrington_3, Bz_1d_4)), add(p_density_1d_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(17.424434076457587,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(sub(atan(sub(sub(p_density_1d_1, 2.718281828459045), log(atan(atan(mul(sqrt(speed_1d_1), pow(atan(Bt_carrington_4), add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), speed_1d_1)))))))), asin(exp(p_density_carrington_1))), p_density_1d_3), add(Bz_carrington_3, Bz_1d_4)), add(p_density_1d_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(17.419771609746498,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(sub(atan(sub(sub(p_density_1d_1, 2.718281828459045), log(atan(atan(mul(sqrt(speed_1d_1), pow(atan(Bt_carrington_4), add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), speed_1d_1)))))))), asin(exp(p_density_carrington_1))), p_density_1d_3), add(Bz_carrington_3, Bz_1d_4)), add(p_density_1d_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(17.419771609746498,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(sub(atan(sub(sub(p_density_1d_1, 2.718281828459045), log(atan(atan(mul(sqrt(speed_1d_1), pow(atan(Bt_carrington_4), add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), speed_1d_1)))))))), asin(exp(p_density_carrington_1))), p_density_1d_3), add(Bz_carrington_3, Bz_1d_4)), add(p_density_1d_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(17.419771609746498,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(sub(atan(sub(sub(p_density_1d_1, 2.718281828459045), log(atan(atan(mul(sqrt(speed_1d_1), pow(atan(Bt_carrington_4), add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), speed_1d_1)))))))), asin(exp(p_density_carrington_1))), p_density_1d_3), add(Bz_carrington_3, Bz_1d_4)), add(p_density_1d_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(17.419771609746498,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(sub(atan(sub(sub(p_density_1d_1, 2.718281828459045), log(atan(atan(mul(sqrt(speed_1d_1), pow(atan(Bt_carrington_4), add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), speed_1d_1)))))))), asin(exp(p_density_carrington_1))), p_density_1d_3), add(Bz_carrington_3, Bz_1d_4)), add(p_density_1d_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(17.419771609746498,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(sub(atan(sub(sub(p_density_1d_1, 2.718281828459045), log(atan(atan(mul(sqrt(speed_1d_1), pow(atan(Bt_carrington_4), add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), speed_1d_1)))))))), asin(exp(p_density_carrington_1))), p_density_1d_3), add(Bz_carrington_3, Bz_1d_4)), add(p_density_1d_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(17.419771609746498,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(sub(atan(sub(sub(p_density_1d_1, 2.718281828459045), log(atan(atan(mul(sqrt(speed_1d_1), pow(atan(Bt_carrington_4), add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), speed_1d_1)))))))), asin(exp(p_density_carrington_1))), p_density_1d_3), add(Bz_carrington_3, Bz_1d_4)), add(p_density_1d_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(17.419771609746498,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(sub(atan(sub(sub(p_density_1d_1, 2.718281828459045), log(atan(atan(mul(sqrt(speed_1d_1), pow(atan(Bt_carrington_4), add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), speed_1d_1)))))))), asin(exp(p_density_carrington_1))), p_density_1d_3), add(Bz_carrington_3, Bz_1d_4)), add(p_density_1d_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(17.419771609746498,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(sub(atan(sub(sub(p_density_1d_1, 2.718281828459045), log(atan(atan(mul(sqrt(speed_1d_1), pow(atan(Bt_carrington_4), add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), speed_1d_1)))))))), asin(exp(p_density_carrington_1))), p_density_1d_3), add(Bz_carrington_3, Bz_1d_4)), add(p_density_1d_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(17.419771609746498,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(sub(atan(sub(sub(p_density_1d_1, 2.718281828459045), log(atan(atan(mul(sqrt(speed_1d_1), pow(atan(Bt_carrington_4), add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), speed_1d_1)))))))), asin(exp(p_density_carrington_1))), p_density_1d_3), add(Bz_carrington_3, Bz_1d_4)), add(p_density_1d_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(17.419771609746498,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(sub(atan(sub(sub(p_density_1d_1, 2.718281828459045), log(atan(atan(mul(sqrt(speed_1d_1), pow(atan(Bt_carrington_4), add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), speed_1d_1)))))))), asin(exp(p_density_carrington_1))), p_density_1d_3), add(Bz_carrington_3, Bz_1d_4)), add(p_density_1d_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(17.419771609746498,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(sub(atan(sub(sub(p_density_1d_1, 2.718281828459045), log(atan(atan(mul(sqrt(speed_1d_1), pow(atan(Bt_carrington_4), add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), speed_1d_1)))))))), asin(exp(p_density_carrington_1))), p_density_1d_3), add(Bz_carrington_3, Bz_1d_4)), add(p_density_1d_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(17.419771609746498,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(sub(atan(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3)), asin(exp(add(sub(p_density_1d_1, p_density_carrington_1), add(sub(sub(p_density_1d_1, p_density_1d_1), sub(p_density_1d_1, 2.718281828459045)), add(Bt_carrington_1, add(sub(p_density_carrington_3, p_density_carrington_1), Bt_1d_3))))))), p_density_1d_3), add(Bz_carrington_3, Bz_1d_4)), add(p_density_1d_1, add(sub(sub(sub(atan(sub(sub(p_density_1d_1, 2.718281828459045), log(atan(atan(add(add(p_density_1d_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)), speed_1d_1)))))), asin(exp(add(sub(Bx_carrington_4, p_density_carrington_1), add(sub(sub(Bt_1d_3, p_density_1d_3), p_density_carrington_1), add(Bt_carrington_1, p_density_1d_1)))))), p_density_1d_3), add(Bz_carrington_3, Bz_1d_4)), add(p_density_1d_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))))), sub(p_density_1d_1, p_density_carrington_1));(17.35586004283427,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(sub(atan(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3)), asin(exp(add(sub(p_density_1d_1, p_density_carrington_1), add(sub(sub(p_density_1d_1, p_density_1d_1), sub(p_density_1d_1, 2.718281828459045)), add(Bt_carrington_1, add(sub(p_density_carrington_3, p_density_carrington_1), Bt_1d_3))))))), p_density_1d_3), add(Bz_carrington_3, Bz_1d_4)), add(p_density_1d_1, add(sub(sub(sub(atan(sub(sub(p_density_1d_1, 2.718281828459045), log(atan(atan(add(add(p_density_1d_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)), speed_1d_1)))))), asin(exp(add(sub(Bx_carrington_4, p_density_carrington_1), add(sub(sub(Bt_1d_3, p_density_1d_3), p_density_carrington_1), add(Bt_carrington_1, p_density_1d_1)))))), p_density_1d_3), add(Bz_carrington_3, Bz_1d_4)), add(p_density_1d_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))))), sub(p_density_1d_1, p_density_carrington_1));(17.35586004283427,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(sub(atan(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3)), asin(exp(add(sub(p_density_1d_1, p_density_carrington_1), add(sub(sub(p_density_1d_1, p_density_1d_1), sub(p_density_1d_1, 2.718281828459045)), add(Bt_carrington_1, add(sub(p_density_carrington_3, p_density_carrington_1), Bt_1d_3))))))), p_density_1d_3), add(Bz_carrington_3, Bz_1d_4)), add(p_density_1d_1, add(sub(sub(sub(atan(sub(sub(p_density_1d_1, 2.718281828459045), log(atan(atan(add(add(p_density_1d_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)), speed_1d_1)))))), asin(exp(add(sub(Bx_carrington_4, p_density_carrington_1), add(sub(sub(Bt_1d_3, p_density_1d_3), p_density_carrington_1), add(Bt_carrington_1, p_density_1d_1)))))), p_density_1d_3), add(Bz_carrington_3, Bz_1d_4)), add(p_density_1d_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))))), sub(p_density_1d_1, p_density_carrington_1));(17.35586004283427,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(sub(atan(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3)), asin(exp(add(sub(p_density_1d_1, p_density_carrington_1), add(sub(sub(p_density_1d_1, p_density_1d_1), sub(p_density_1d_1, 2.718281828459045)), add(Bt_carrington_1, add(sub(p_density_carrington_3, p_density_carrington_1), Bt_1d_3))))))), p_density_1d_3), add(Bz_carrington_3, Bz_1d_4)), add(p_density_1d_1, add(sub(sub(sub(atan(sub(sub(p_density_1d_1, 2.718281828459045), log(atan(atan(add(add(p_density_1d_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)), speed_1d_1)))))), asin(exp(add(sub(Bx_carrington_4, p_density_carrington_1), add(sub(sub(Bt_1d_3, p_density_1d_3), p_density_carrington_1), add(Bt_carrington_1, p_density_1d_1)))))), p_density_1d_3), add(Bz_carrington_3, Bz_1d_4)), add(p_density_1d_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))))), sub(p_density_1d_1, p_density_carrington_1));(17.35586004283427,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(sub(atan(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3)), asin(exp(add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), add(sub(sub(add(Bz_carrington_3, Bz_1d_4), asin(By_carrington_3)), p_density_1d_3), add(Bt_carrington_1, add(sub(speed_1d_1, p_density_carrington_1), speed_1d_1))))))), p_density_1d_3), add(Bz_carrington_3, Bz_1d_4)), add(p_density_1d_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(17.245208573243975,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(sub(atan(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3)), asin(exp(add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), add(sub(sub(add(Bz_carrington_3, Bz_1d_4), asin(By_carrington_3)), p_density_1d_3), add(Bt_carrington_1, add(sub(speed_1d_1, p_density_carrington_1), speed_1d_1))))))), p_density_1d_3), add(Bz_carrington_3, Bz_1d_4)), add(p_density_1d_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(17.245208573243975,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_carrington_1), Bt_1d_3), add(sub(sub(sub(atan(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3)), asin(exp(add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), add(sub(sub(add(Bz_carrington_3, Bz_1d_4), asin(By_carrington_3)), p_density_1d_3), add(Bt_carrington_1, add(sub(speed_1d_1, p_density_carrington_1), speed_1d_1))))))), p_density_1d_3), add(Bz_carrington_3, Bz_1d_4)), add(p_density_1d_1, add(sub(sub(p_density_1d_1, 2.718281828459045), Bt_1d_3), speed_1d_1)))), sub(p_density_1d_1, p_density_carrington_1));(17.245208573243975,);
